#course-code, format, duration, section, times, days, location, room1, room2, instructor
BIOL1P91,LAB 36,2,1,1400-1700,   W   ,MCH319,MCH319,,
BIOL1P91,LAB 37,2,1,1400-1700,   W   ,MCH322,MCH322,,
BIOL1P91,LAB 38,2,1,1800-2100,   W   ,MCH319,MCH319,,
BIOL1P91,LAB 39,2,1,1800-2100,   W   ,MCH322,MCH322,,
BIOL1P91,LAB 40,2,1,1000-1300,    R  ,MCH319,MCH319,,
BIOL1P91,LAB 41,2,1,1000-1300,    R  ,MCH322,MCH322,,
BIOL1P91,LAB 42,2,1,1400-1700,    R  ,MCH319,MCH319,,
BIOL1P91,LAB 43,2,1,1400-1700,    R  ,MCH322,MCH322,,
BIOL1P91,LAB 44,2,1,,       ,ASYNC,ASYNC,,
BIOL1P91,LAB 45,2,1,,       ,ASYNC,ASYNC,,
BIOL1P92,BLD,3,1,,       ,ASYNC,ASYNC,,Hunter Fiona F / MartinStephanie
BIOL1P92,BLD,3,2,,       ,ASYNC,ASYNC,,Hunter Fiona F / MartinStephanie
BIOL1P92,LAB  1,3,1,1400-1700, M     ,MCH319,MCH319,,
BIOL1P92,LAB  2,3,1,1400-1700, M     ,MCH322,MCH322,,
BIOL1P92,LAB  3,3,1,1800-2100, M     ,MCH319,MCH319,,
BIOL1P92,LAB  4,3,1,1800-2100, M     ,MCH322,MCH322,,
BIOL1P92,LAB  5,3,1,1000-1300,  T    ,MCH319,MCH319,,
BIOL1P92,LAB  6,3,1,1000-1300,  T    ,MCH322,MCH322,,
BIOL1P92,LAB  7,3,1,1400-1700,  T    ,MCH319,MCH319,,
BIOL1P92,LAB  8,3,1,1400-1700,  T    ,MCH322,MCH322,,
BIOL1P92,LAB  9,3,1,1800-2100,  T    ,MCH319,MCH319,,
BIOL1P92,LAB 10,3,1,1800-2100,  T    ,MCH322,MCH322,,
BIOL1P92,LAB 11,3,1,1100-1400,   W   ,MCH319,MCH319,,
BIOL1P92,LAB 12,3,1,1100-1400,   W   ,MCH322,MCH322,,
BIOL1P92,LAB 13,3,1,1400-1700,   W   ,MCH319,MCH319,,
BIOL1P92,LAB 14,3,1,1400-1700,   W   ,MCH322,MCH322,,
BIOL1P92,LAB 15,3,1,1800-2100,   W   ,MCH319,MCH319,,
BIOL1P92,LAB 16,3,1,1800-2100,   W   ,MCH322,MCH322,,
BIOL1P92,LAB 17,3,1,1000-1300,    R  ,MCH319,MCH319,,
BIOL1P92,LAB 18,3,1,1000-1300,    R  ,MCH322,MCH322,,
BIOL1P92,LAB 19,3,1,1400-1700,    R  ,MCH319,MCH319,,
BIOL1P92,LAB 20,3,1,1400-1700,    R  ,MCH322,MCH322,,
BIOL1P92,LAB 21,3,1,1800-2100,    R  ,MCH319,MCH319,,
BIOL1P92,LAB 22,3,1,1100-1400,     F ,MCH322,MCH322,,
BIOL1P92,LAB 23,3,1,1100-1400,     F ,MCH319,MCH319,,
BIOL1P92,LAB 24,3,1,1400-1700, M     ,MCH319,MCH319,,
BIOL1P92,LAB 25,3,1,1400-1700, M     ,MCH322,MCH322,,
BIOL1P92,LAB 26,3,1,1800-2100, M     ,MCH319,MCH319,,
BIOL1P92,LAB 27,3,1,1800-2100, M     ,MCH322,MCH322,,
BIOL1P92,LAB 28,3,1,1000-1300,  T    ,MCH319,MCH319,,
BIOL1P92,LAB 29,3,1,1000-1300,  T    ,MCH322,MCH322,,
BIOL1P92,LAB 30,3,1,1400-1700,  T    ,MCH319,MCH319,,
BIOL1P92,LAB 31,3,1,1400-1700,  T    ,MCH322,MCH322,,
BIOL1P92,LAB 32,3,1,1800-2100,  T    ,MCH319,MCH319,,
BIOL1P92,LAB 33,3,1,1800-2100,  T    ,MCH322,MCH322,,
BIOL1P92,LAB 34,3,1,1100-1400,   W   ,MCH319,MCH319,,
BIOL1P92,LAB 35,3,1,1100-1400,   W   ,MCH322,MCH322,,
BIOL1P92,LAB 36,3,1,1400-1700,   W   ,MCH319,MCH319,,
BIOL1P92,LAB 37,3,1,1400-1700,   W   ,MCH322,MCH322,,
BIOL1P92,LAB 38,3,1,1800-2100,   W   ,MCH319,MCH319,,
BIOL1P92,LAB 39,3,1,1800-2100,   W   ,MCH322,MCH322,,
BIOL1P92,LAB 40,3,1,1000-1300,    R  ,MCH319,MCH319,,
BIOL1P92,LAB 41,3,1,1000-1300,    R  ,MCH322,MCH322,,
BIOL1P92,LAB 42,3,1,1400-1700,    R  ,MCH319,MCH319,,
BIOL1P92,LAB 43,3,1,1400-1700,    R  ,MCH322,MCH322,,
BIOL1P92,LAB 44,3,1,,       ,ASYNC,ASYNC,,
BIOL1P96,LEC,2,1,930 -1100,    R  ,STH203,STH203,,Dano Jacinta / SzuroczkiDorina / MacNeil Lori
BIOL1P96,LEC2,2,1,1230-1400,     F ,STH204,STH204,,Dano Jacinta / SzuroczkiDorina / MacNeil Lori
BIOL1P96,LAB  2,2,1,1400-1700,  T    ,MCJ202,MCJ202,,
BIOL1P96,LAB  3,2,1,1000-1300,   W   ,MCJ201,MCJ201,,
BIOL1P96,LAB  4,2,1,1400-1700,   W   ,MCJ202,MCJ202,,
BIOL1P96,LAB  6,2,1,1400-1700,    R  ,MCJ202,MCJ202,,
BIOL2P02,LEC,2,1,800 -900 , M W F ,TH247,TH247,,Lepp Amanda / Roepke Jonathon
BIOL2P02,LAB  1,2,1,1800-2100,   W   ,CRN307,CRN307,,
BIOL2P02,LAB  3,2,1,1800-2100,    R  ,CRN307,CRN307,,
BIOL2P02,LAB  5,2,1,1400-1700,   W   ,CRN307,CRN307,,
BIOL2P02,LAB  6,2,1,1400-1700,   W   ,CRN307,CRN307,,
BIOL2P02,LAB  7,2,1,1000-1300,   W   ,CRN307,CRN307,,
BIOL2P02,LAB  8,2,1,1000-1300,   W   ,CRN307,CRN307,,
BIOL2P02,LAB  9,2,1,1400-1700,    R  ,CRN307,CRN307,,
BIOL2P02,LAB 10,2,1,1400-1700,    R  ,CRN307,CRN307,,
BIOL2P02,LAB 11,2,1,1000-1300,    R  ,CRN307,CRN307,,
BIOL2P02,LAB 12,2,1,1000-1300,    R  ,CRN307,CRN307,,
BIOL2P02,LAB 15,2,1,1000-1300,     F ,CRN307,CRN307,,
BIOL2P02,LAB 16,2,1,1000-1300,     F ,CRN307,CRN307,,
BIOL2P03,LEC,3,1,800 -930 , M W   ,TH247,TH247,,Necakov Aleksandar / Lepp Amanda
BIOL2P03,LAB  1,3,1,1400-1700,  T    ,CRN307,CRN307,,
BIOL2P03,LAB  2,3,1,1400-1700,  T    ,CRN307,CRN307,,
BIOL2P03,LAB  3,3,1,1800-2100,  T    ,CRN307,CRN307,,
BIOL2P03,LAB  4,3,1,1800-2100,  T    ,CRN307,CRN307,,
BIOL2P03,LAB  5,3,1,1400-1700,   W   ,CRN307,CRN307,,
BIOL2P03,LAB  6,3,1,1400-1700,   W   ,CRN307,CRN307,,
BIOL2P03,LAB  7,3,1,1000-1300,   W   ,CRN307,CRN307,,
BIOL2P03,LAB  8,3,1,1000-1300,   W   ,CRN307,CRN307,,
BIOL2P03,LAB  9,3,1,1400-1700,    R  ,CRN307,CRN307,,
BIOL2P03,LAB 10,3,1,1400-1700,    R  ,CRN307,CRN307,,
BIOL2P03,LAB 11,3,1,1000-1300,    R  ,CRN307,CRN307,,
BIOL2P03,LAB 12,3,1,1000-1300,    R  ,CRN307,CRN307,,
BIOL2P03,LAB 13,3,1,1400-1700,     F ,CRN307,CRN307,,
BIOL2P03,LAB 14,3,1,1400-1700,     F ,CRN307,CRN307,,
BIOL2P03,LAB 17,3,1,1000-1300,  T    ,CRN307,CRN307,,
BIOL2P03,LAB 18,3,1,1000-1300,  T    ,CRN307,CRN307,,
BIOL2P05,LEC,3,1,1000-1100, MT R  ,STH204,STH204,,Bidochka Michael
BIOL2P05,TUT  1,3,1,1500-1600,    R  ,MCJ202,MCJ202,,
BIOL2P05,TUT  2,3,1,1500-1600,    R  ,MCJ202,MCJ202,,
BIOL2P05,TUT  3,3,1,900 -1000,    R  ,MCJ202,MCJ202,,
BIOL2P05,TUT  4,3,1,900 -1000,    R  ,MCJ202,MCJ202,,
BIOL2P05,TUT  5,3,1,1200-1300,    R  ,MCJ202,MCJ202,,
BIOL2P05,TUT  6,3,1,1200-1300,    R  ,MCJ202,MCJ202,,
BIOL2P05,TUT  7,3,1,1300-1400,    R  ,MCJ202,MCJ202,,
BIOL2P05,TUT  8,3,1,1300-1400,    R  ,MCJ202,MCJ202,,
BIOL2P05,TUT  9,3,1,1400-1500,    R  ,MCJ202,MCJ202,,
BIOL2P05,TUT 10,3,1,1400-1500,    R  ,MCJ202,MCJ202,,
BIOL2P05,TUT 11,3,1,1600-1700,    R  ,MCJ202,MCJ202,,
BIOL2P92,LEC,3,1,800 -900 ,  T RF ,STH204,STH204,,Dano Jacinta / SzuroczkiDorina
BIOL2P92,LAB  1,3,1,1400-1700, M     ,MCH318,MCH318,,
BIOL2P92,LAB  2,3,1,1000-1300,  T    ,MCH318,MCH318,,
BIOL2P92,LAB  3,3,1,1400-1700,  T    ,MCH318,MCH318,,
BIOL2P92,LAB  4,3,1,1000-1300,   W   ,MCH318,MCH318,,
BIOL2P92,LAB  5,3,1,1400-1700,   W   ,MCH318,MCH318,,
BIOL2P92,LAB  7,3,1,1400-1700,    R  ,MCH318,MCH318,,
BIOL2P93,ASY,2,1,,       ,ASYNC,ASYNC,,Jonsson-Ninniss Susan
BIOL2P93,LAB  1,2,1,,       ,,,,
BIOL2P93,LAB  2,2,1,,       ,,,,
BIOL2P93,LAB  3,2,1,,       ,,,,
BIOL2P93,LAB  4,2,1,,       ,,,,
BIOL2P93,LAB  5,2,1,,       ,,,,
BIOL2P93,LAB  6,2,1,,       ,,,,
BIOL2P93,LAB  7,2,1,,       ,,,,
BIOL2P93,LAB  8,2,1,,       ,,,,
BIOL2P93,LAB  9,2,1,,       ,,,,
BIOL2P93,LAB 10,2,1,,       ,,,,
BIOL2P93,LAB 11,2,1,,       ,,,,
BIOL2P93,LAB 12,2,1,,       ,,,,
BIOL2P93,LAB 13,2,1,,       ,,,,
BIOL2P93,LAB 14,2,1,,       ,,,,
BIOL2P93,LAB 15,2,1,,       ,,,,
BIOL2P93,LAB 16,2,1,,       ,,,,
BIOL2P93,LAB 17,2,1,,       ,,,,
BIOL2P93,LAB 18,2,1,,       ,,,,
BIOL2P93,LAB 19,2,1,,       ,,,,
BIOL2P93,LAB 20,2,1,,       ,,,,
BIOL2P93,LAB 21,2,1,,       ,,,,
BIOL2P93,LAB 22,2,1,,       ,,,,
BIOL2P94,LEC,2,1,1130-1300,   W F ,TH244,TH244,,Carpenter-Cleland Christene M / De Luca Vincenzo
BIOL2P94,LAB  2,2,1,1400-1700,  T    ,CRN558,CRN558,,
BIOL2P94,LAB  3,2,1,1400-1700,   W   ,CRN558,CRN558,,
BIOL2P94,LAB  4,2,1,1400-1700,    R  ,CRN558,CRN558,,
BIOL2P95,LEC,3,1,900 -1100,    F  ,TH325,TH325,,Slothouber Nicholas
BIOL2P95,SEM  1,3,1,1000-1100, T     ,TH315,TH315,,
BIOL2P95,SEM  2,3,1,1700-1800,   R   ,EA103,EA103,,
BIOL2P95,SEM  3,3,1,1600-1700,    F  ,EA105,EA105,,
BIOL2P95,SEM  4,3,1,1300-1400,M      ,EA103,EA103,,
BIOL2P95,SEM  5,3,1,900 -1000, T     ,EA103,EA103,,
BIOL2P95,SEM  6,3,1,900 -1000,   R   ,EA106,EA106,,
BIOL2P95,SEM  7,3,1,1100-1200,    F  ,EA101,EA101,,
BIOL2P95,SEM  8,3,1,1000-1100,  W    ,EA103,EA103,,
BIOL2P95,SEM  9,3,1,1700-1800,M      ,EA106,EA106,,
BIOL2P95,SEM 10,3,1,1200-1300,   R   ,EA105,EA105,,
BIOL2P95,SEM 11,3,1,900 -1000,  W    ,EA103,EA103,,
BIOL2P95,SEM 12,3,1,1100-1200,  W    ,EA103,EA103,,
BIOL2P96,LEC,3,1,1900-2200, M     ,TH247,TH247,,Carpenter-Cleland Christene M / McFadden-Smith Wendy
BIOL2P96,LAB  3,3,1,1000-1300,  T    ,MCH324,MCH324,,
BIOL2P96,LAB  4,3,1,1400-1700,  T    ,MCH324,MCH324,,
BIOL2P96,LAB  5,3,1,1000-1300,   W   ,MCH324,MCH324,,
BIOL2P96,LAB  6,3,1,1400-1700,   W   ,MCH324,MCH324,,
BIOL2P96,LAB  7,3,1,1000-1300,    R  ,MCH324,MCH324,,
BIOL2P96,LAB  8,3,1,1400-1700,    R  ,MCH324,MCH324,,
BIOL2P97,LEC,2,1,1300-1600,   W   ,TH247,TH247,,Lepp Amanda / Bioltba1 / Smuczek Joseph
BIOL2P97,LAB  1,2,1,1400-1700, M     ,CRN307,CRN307,,
BIOL2P97,LAB  2,2,1,1400-1700, M     ,CRN307,CRN307,,
BIOL2P97,LAB  3,2,1,1000-1300,  T    ,CRN307,CRN307,,
BIOL2P97,LAB  4,2,1,1000-1300,  T    ,CRN307,CRN307,,
BIOL2P97,LAB  7,2,1,1800-2100, M     ,CRN307,CRN307,,
BIOL2P97,LAB  8,2,1,1800-2100, M     ,CRN307,CRN307,,
BIOL2P97,LAB  9,2,1,1000-1300, M     ,CRN307,CRN307,,
BIOL2P97,LAB 10,2,1,1000-1300, M     ,CRN307,CRN307,,
BIOL2P97,ASY,3,1,,       ,ASYNC,ASYNC,,Vesprini Nicholas
BIOL2P98,LEC,2,1,900 -1000, M W F ,TH247,TH247,,Carpenter-Cleland Christene M / Bidochka Michael
BIOL2P98,LAB  2,2,1,1400-1700, M     ,IH309,IH309,,
BIOL2P98,LAB  3,2,1,1800-2100, M     ,IH309,IH309,,
BIOL2P98,LAB  4,2,1,1000-1300,  T    ,IH309,IH309,,
BIOL2P98,LAB  5,2,1,1400-1700,  T    ,IH309,IH309,,
BIOL2P98,LAB  6,2,1,1800-2100,  T    ,IH309,IH309,,
BIOL2P98,LAB 10,2,1,1400-1700, M     ,IH309,IH309,,
BIOL2P98,LAB 11,2,1,1800-2100, M     ,IH309,IH309,,
BIOL2P98,LAB 12,2,1,1000-1300,  T    ,IH309,IH309,,
BIOL2P98,LAB 13,2,1,1400-1700,  T    ,IH309,IH309,,
BIOL2P98,LAB 14,2,1,1800-2100,  T    ,IH309,IH309,,
BIOL2Q04,LEC,2,1,800 -930 ,  T R  ,WH324,WH324,,VasseurLiette / SzuroczkiDorina / Gotanda Kiyoko
BIOL2Q04,LAB  1,2,1,1000-1300,   W   ,MCH318,MCH318,,
BIOL2Q04,LAB  2,2,1,1400-1700,   W   ,MCH318,MCH318,,
BIOL2Q04,LAB  3,2,1,1000-1300,    R  ,MCH318,MCH318,,
BIOL2Q04,LAB  4,2,1,1400-1700,    R  ,MCH318,MCH318,,
BIOL3P28,LEC,2,1,1000-1130,   W F ,STH216,STH216,,Ciolfi John / Lepp Amanda
BIOL3P28,LAB  1,2,1,1400-1700, M     ,MCH324,MCH324,,
BIOL3P28,LAB  2,2,1,1400-1700,  T    ,MCH324,MCH324,,
BIOL3P28,LAB  3,2,1,1400-1700,   W   ,MCH324,MCH324,,
BIOL3P28,LAB  4,2,1,1800-2100,  T    ,MCH324,MCH324,,
BIOL3P28,LAB  5,2,1,1400-1700,    R  ,MCH324,MCH324,,
BIOL3P34,LEC,2,1,1300-1430,  T  F ,TH242,TH242,,SpencerGaynor
BIOL3P50,LEC,3,1,1200-1300, M W F ,STH203,STH203,,Necakov Aleksandar / Ciolfi John / Despres Charles
BIOL3P50,LAB  1,3,1,1400-1700,  T    ,MCH324,MCH324,,
BIOL3P50,LAB  2,3,1,1400-1700,   W   ,MCH324,MCH324,,
BIOL3P50,LAB  3,3,1,1000-1300,    R  ,MCH324,MCH324,,
BIOL3P50,LAB  4,3,1,1400-1700,    R  ,MCH324,MCH324,,
BIOL3P51,LEC,2,1,1000-1300,  T    ,TH325,TH325,,Ciolfi John / MacNeil Lori
BIOL3P51,LAB  1,2,1,1400-1700,  T    ,MCH324,MCH324,,
BIOL3P51,LAB  2,2,1,1400-1700,   W   ,MCH324,MCH324,,
BIOL3P51,LAB  3,2,1,1800-2100,  T    ,MCH324,MCH324,,
BIOL3P51,LAB  4,2,1,1000-1300,    R  ,MCH324,MCH324,,
BIOL3P51,LAB  5,2,1,1400-1700,    R  ,MCH324,MCH324,,
BIOL3P60,LEC,3,1,1030-1200, M  R  ,WH8G,WH8G,,Tattersall Glenn / Gotanda Kiyoko
BIOL3P60,LAB  1,3,1,1400-1700,  T    ,MCH317,MCH317,,
BIOL3P60,LAB  2,3,1,1400-1700,    R  ,MCH317,MCH317,,
BIOL3P64,BLD,2,1,,       ,ASYNC,ASYNC,,Jewiss-Gaines Adam
BIOL3P64,LAB  1,2,1,1400-1700, M     ,MCH318,MCH318,,
BIOL3P64,LAB  3,2,1,900 -1200,  T    ,MCH318,MCH318,,
BIOL3P64,LAB  4,2,1,1800-2100, M     ,MCH318,MCH318,,
BIOL3P85,ASY,2,1,,       ,ASYNC,ASYNC,,McCarthy Daniel
BIOL3P85,LAB  1,2,1,,       ,ASYNC,ASYNC,,
BIOL3P90,LEC,3,1,1300-1500, M     ,MCH313,MCH313,,Necakov Aleksandar
BIOL3P90,LAB  1,3,1,1400-1700,  T    ,MCH323,MCH323,,
BIOL3P90,LAB  2,3,1,1400-1700,   W   ,MCH323,MCH323,,
BIOL3P90,LAB  3,3,1,1400-1700,    R  ,MCH323,MCH323,,
BIOL3P90,LAB  4,3,1,1400-1700,     F ,MCH323,MCH323,,
BIOL3P91,LEC,3,1,800 -900 ,  T RF ,WH8G,WH8G,,WillwerthJim
BIOL3P91,TUT  1,3,1,1000-1100,  T    ,MCJ404,MCJ404,,
BIOL3P91,TUT  2,3,1,900 -1000,   W   ,MCJ404,MCJ404,,
BIOL3P91,TUT  3,3,1,1100-1200, M     ,WH207,WH207,,
BIOL3P92,LEC,3,1,1700-1830,  T R  ,WH324,WH324,,Lepp Amanda
BIOL3P95,LEC,2,1,1100-1230,  T R  ,WH207,WH207,,Tattersall Glenn
BIOL3P95,LAB  1,2,1,1400-1700,   W   ,MCH323,MCH323,,
BIOL3P95,LAB  2,2,1,1400-1700,    R  ,MCH323,MCH323,,
BIOL3P95,LAB  3,2,1,1400-1700,  T    ,MCH323,MCH323,,
BIOL3P96,LEC,2,1,1400-1700, M     ,STH201,STH201,,SzuroczkiDorina / Gotanda Kiyoko / VanVolkenburg Heather
BIOL3P96,LAB  1,2,1,1400-1700,   W   ,WH205,WH205,,
BIOL3P96,LAB  2,2,1,1500-1800,    R  ,WH205,WH205,,
BIOL3P96,LAB  3,2,1,1000-1300,   W   ,PLZ309,PLZ309,,
BIOL3P98,LEC,3,1,1100-1230, T     ,PLZ410,PLZ410,,Inglis Debbie
BIOL3P98,LEC,3,1,1100-1230, T     ,PLZ410,PLZ410,,Inglis Debbie
BIOL3P98,LEC2,3,1,1230-1400,   R   ,PLZ410,PLZ410,,Inglis Debbie
BIOL3P98,LEC2,3,1,1230-1400,   R   ,PLZ410,PLZ410,,Inglis Debbie
BIOL3P98,LAB  1,3,1,1400-1700,    F  ,IH306,IH306,,
BIOL3P99,LEC,3,1,800 -930 , M W   ,TH246,TH246,,Hunter Fiona F
BIOL4F90,PRO,1,1,Project Course,       ,TBS,TBS,,See dept.
BIOL4F90,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
BIOL4F91,PRO,1,1,Project Course,       ,TBS,TBS,,See dept.
BIOL4F91,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
BIOL4F92,PRO,1,1,Project Course,       ,TBS,TBS,,See dept.
BIOL4F92,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
BIOL4P06,LEC,3,1,900 -1200,     F ,VLZ310PLZ310,VLZ310,PLZ310,LiangPing
BIOL4P08,LEC,2,1,1800-2100,M      ,MCH313,MCH313,,Dano Jacinta / De Luca Vincenzo
BIOL4P08,LAB  1,2,1,1400-1700, T     ,CRN558,CRN558,,
BIOL4P08,LAB  2,2,1,1400-1700,  W    ,CRN558,CRN558,,
BIOL4P10,LEC,3,1,1000-1300,   W   ,MCC401,MCC401,,Bidochka Michael
BIOL4P11,LEC,3,1,1500-1800,  T    ,MCA241,MCA241,,Despres Charles
BIOL4P20,LEC,2,1,1500-1800,     F ,GSB308,GSB308,,Necakov Aleksandar
BIOL4P25,LEC,2,1,1000-1300,   W   ,WH8G,WH8G,,Waller Alison
BIOL4P26,LEC,2,1,1000-1300,M      ,MCC405,MCC405,,Pisaric Michael
BIOL4P28,LEC,3,1,1400-1700,    R  ,PLZ410,PLZ410,,Simone Jonathan
BIOL4P34,LEC,3,1,1000-1300,  T    ,MCH313,MCH313,,Glasgow Stephen
BIOL4P35,LEC,3,1,900 -1200,   W   ,WH8J,WH8J,,Simone Jonathan
BIOL4P41,LEC,3,1,1300-1430, M W   ,PLZ409,PLZ409,,MacNeil Lori
BIOL4P42,LEC,3,1,900 -1200,    R  ,TH258,TH258,,MacNeil Lori
BIOL4P51,LEC,2,1,800 -930 ,  T R  ,GSB308,GSB308,,Patterson Ian
BIOL4P53,LEC,3,1,800 -1100,     F ,TH240,TH240,,Smuczek Joseph
BIOL4P64,LEC,3,1,1000-1300, M     ,TH246,TH246,,Pivar Robert
BIOL4P80,LEC,3,1,1300-1600, T     ,MCC405,MCC405,,Morimoto David
BIOL4P84,LEC,2,1,1000-1300,     F ,WH324,WH324,,Holman Parker
BMED4F90,PRO,1,1,Project Course,       ,TBS,TBS,,See dept.
BMED4F90,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
BMED4F91,PRO,1,2,Project Course,       ,,,,See dept.
BMED4F91,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
BMED4F92,LEC,1,1,1400-1700,    R  ,TH241,TH241,,Stuart Jeff / MacNeil Lori
BPHY4F90,PRO,1,1,Project Course,       ,TBS,TBS,,See dept.
BPHY4F90,PRO,2,1,Project Course,       ,TBS,TBS,,See dept.
BPHY4F91,PRO,1,1,Project Course,       ,TBS,TBS,,See dept.
BPHY4F91,PRO,2,1,Project Course,       ,TBS,TBS,,See dept.
BTEC0N01,PRO,2,1,Project Course,       ,TBS,TBS,,See dept.
BTEC0N01,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
BTEC0N02,PRO,2,1,Project Course,       ,TBS,TBS,,See dept.
BTEC0N02,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
BTEC0N03,PRO,2,1,Project Course,       ,TBS,TBS,,See dept.
BTEC0N03,PRO,3,1,Project Course,       ,OC111,OC111,,See dept.
BTEC0N04,PRO,2,1,Project Course,       ,TBS,TBS,,See dept.
BTEC0N04,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
BTEC0N05,PRO,2,1,Project Course,       ,TBS,TBS,,See dept.
BTEC0N05,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
BTEC2P09,LEC,3,1,1100-1200, M  RF ,ST108,ST108,,Panagabko Candace
BTEC2P09,TUT  1,3,1,1100-1300,   W   ,WH203,WH203,,
BTEC2P09,TUT  2,3,1,1100-1300,  T    ,WH204,WH204,,
BTEC2P63,LEC,2,1,1200-1300,MT R   ,TH257,TH257,,Matta Divya
BTEC2P63,LAB  1,2,1,900 -1200, T     ,MCE303,MCE303,,
BTEC2P63,LAB  2,2,1,1400-1700, T     ,MCE303,MCE303,,
BTEC2P63,LAB  3,2,1,1400-1700,  W    ,MCE303,MCE303,,
BTEC2P63,LAB  4,2,1,900 -1200,   R   ,MCE303,MCE303,,
BTEC2P63,LAB  5,2,1,1400-1700,   R   ,MCE303,MCE303,,
BTEC2P63,LAB  6,2,1,1400-1700,    F  ,MCE303,MCE303,,
BTEC3P09,LEC,2,1,1400-1530,   W F ,ST108,ST108,,Atkinson Jeffrey
BTEC3P09,LAB  1,2,1,1400-1700, M     ,MCE303,MCE303,,
BTEC3P09,LAB  2,2,1,1700-2000,  T    ,MCE303,MCE303,,
BTEC3P50,LEC,3,1,1200-1300,M W F  ,STH203,STH203,,Necakov Aleksandar / Ciolfi John / Despres Charles
BTEC3P50,LAB  1,3,1,1400-1700, T     ,MCH324,MCH324,,
BTEC3P50,LAB  2,3,1,1400-1700,  W    ,MCH324,MCH324,,
BTEC3P50,LAB  3,3,1,1000-1300,   R   ,MCH324,MCH324,,
BTEC3P50,LAB  4,3,1,1400-1700,   R   ,MCH324,MCH324,,
BTEC3P62,LEC,2,1,1500-1630,M  R   ,TH240,TH240,,Atkinson Jeffrey
BTEC3P93,LEC,3,1,1530-1700,M  R   ,WH206,WH206,,Yan Hongbin (Tony)
BTEC4F90,PRO,1,1,Project Course,       ,TBS,TBS,,See dept.
BTEC4F90,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
BTEC4F91,PRO,1,1,Project Course,       ,TBS,TBS,,See dept.
BTEC4F91,PRO,3,1,Project Course,       ,TBS,TBS,,See dept.
BTEC4P06,LEC,3,1,900 -1200,    F  ,VLZ310PLZ310,VLZ310,PLZ310,LiangPing
BTEC4P08,LEC,2,1,1800-2100,M      ,MCH313,MCH313,,Dano Jacinta / De Luca Vincenzo
BTEC4P08,LAB  1,2,1,1400-1700, T     ,CRN558,CRN558,,
BTEC4P08,LAB  2,2,1,1400-1700,  W    ,CRN558,CRN558,,
BTEC4P11,LEC,3,1,1500-1800, T     ,MCA241,MCA241,,Despres Charles
BTEC4P20,LEC,2,1,1500-1800,    F  ,GSB308,GSB308,,Necakov Aleksandar
BTEC4P25,LEC,2,1,1000-1300,  W    ,WH8G,WH8G,,Waller Alison
BTEC4P26,LEC,3,1,1130-1300,M W    ,MCG310,MCG310,,Yan Hongbin (Tony)
BTEC4P27,LEC,3,1,800 -930 ,M W    ,MCG310,MCG310,,Atkinson Jeffrey
BTEC4P28,LEC,2,1,1100-1230,  W F  ,GSB308,GSB308,,Yan Hongbin (Tony)
BTEC4P41,LEC,3,1,1300-1430,M W    ,PLZ409,PLZ409,,MacNeil Lori
BTEC4P42,LEC,3,1,900 -1200,   R   ,TH258,TH258,,MacNeil Lori
BTEC4P51,LEC,2,1,800 -930 , T R   ,GSB308,GSB308,,Patterson Ian
BTEC4P67,LEC,2,1,1300-1430,M      ,PLZ409,PLZ409,,Van Der Est Arthur J
BTEC4P67,LEC,2,1,1300-1430,M      ,PLZ409,PLZ409,,Van Der Est Arthur J
BTEC4P67,LEC2,2,1,1430-1600,  W    ,PLZ409,PLZ409,,Van Der Est Arthur J
BTEC4P67,LEC2,2,1,1430-1600,  W    ,PLZ409,PLZ409,,Van Der Est Arthur J
BTGD1P10,SYN,2,1,1230-1530,    R  ,SYNC,SYNC,,Tba
BTGD1P11,SYN,2,1,830 -1130,    R  ,SYNC,SYNC,,Tba
BTGD1P11,SYN,2,2,830 -1130,     F ,SYNC,SYNC,,Tba
BTGD1P20,LEC,3,1,1030-1330,    R  ,NCS308,NCS308,,Tba
BTGD1P22,LEC,3,1,1430-1730,    R  ,NCS308,NCS308,,Tba
BTGD1P22,LEC,3,2,1030-1330,     F ,NCS310,NCS310,,Tba
BTGD2P31,SYN,2,1,830 -1030,   W   ,SYNC,SYNC,,Tba
BTGD2P31,SYN2,2,1,1030-1230, M     ,SYNC,SYNC,,
BTGD2P31,SYN,2,2,830 -1030, M     ,SYNC,SYNC,,Tba
BTGD2P31,SYN2,2,2,1330-1530,   W   ,SYNC,SYNC,,
BTGD2P33,SYN,2,1,1330-1530,   W   ,SYNC,SYNC,,Tba
BTGD2P33,SYN2,2,1,1430-1530, M     ,SYNC,SYNC,,
BTGD2P33,SYN,2,2,1030-1230,   W   ,SYNC,SYNC,,Tba
BTGD2P33,SYN2,2,2,1330-1430, M     ,SYNC,SYNC,,
BTGD2P35,SYN,2,1,830 -1030, M     ,SYNC,SYNC,,Tba
